text,label
"The LULUCF sector raises a number of specific issues, including uncertainties in estimation, unavailability ofcountry-specific factors or difficulties in estimating stocks of carbon in soils, for the calculation of GHGemissions and removals. Some of these issues are only relevant in the context of LULUCF activities and relatedreporting under the Kyoto Protocol but others are also relevant for preparing inventories under the Convention. The IPCC, at the invitation of COP 7 (decision 11/CP.7), prepared several methodology reports on LULUCF,including Good Practice Guidance for Land Use, Land-Use Change and Forestry. This guidance wasincorporated into the reporting tables for LULUCF under the Convention (decision 13/CP.9). In 2005reporting tables for LULUCF were again revised, drawing on the subsequent experience of Parties, andadopted by decision 14/CP.11. In the latest IPCC Guidelines, the LULUCF and Agriculture sectors weremerged into one called “Agriculture, Forestry and Other Land Use” (AFOLU). This sector encompasses bothagriculture issues, such as methane emissions from rice cultivation, and LULUCF issues, such as changes incarbon stocks resulting from shifts in land-use patterns.In addition, the SBSTA is considering the treatment of emissions from harvested wood products (HWP)reported on a voluntary basis by Parties. While the IPCC is currently developing methods to report theseemissions in the context of the 2006 IPCC Guidelines, the SBSTA is considering issues such as estimationof changes in carbon stocks, the impacts of various accounting approaches and the related implications for,for example, trade and sustainable forest management238. In particular, the need to work on the so-called“accounting approaches” arises whenever the trade of HWP affects the distribution of emissions from theHWP traded between exporters and importers. A technical paper239 and a workshop report240 by thesecretariat further discuss this issue.",1
"In  2002, COP  8  provided  more  detailed  instructions  on  publishing  andcompiling inventory information, requesting that the secretariat:",1
"publish on its web site241 the annual inventories of Annex I Parties,consisting of the NIR and CRF, that had been officially submitted, and topublish the addresses of Parties’ web sites where these publications werelocated (decision 18/CP.8); andcompile aggregate inventory information in a stand-alone document to bepublished electronically on the UNFCCC web site, and publish a summarydocument for the consideration of the COP and SBs (decision19/CP.8)242.",1
"238 FCCC/SBSTA/2004/13, paras 19-33 <http://unfccc.int/resource/docs/2004/sbsta/13.pdf>239 FCCC/TP/2003/7 <http://unfccc.int/resource/docs/tp/tp0307.pdf> and Corrigendum. Additional",1
"information and data on changes in carbon stocks and emissions of GHG from HWP and experiences withthe use of relevant guidelines and good practice guidance of the IPCC to generate such data andinformation can be found in FCCC/SBSTA/2005/MISC.9<http://unfccc.int/resource/docs/2005/sbsta/eng/misc09.pdf>, FCCC/SBSTA/2005/MISC.9/Add.1<http://unfccc.int/resource/docs/2005/sbsta/eng/misc09a01.pdf>, andFCCC/SBSTA/2005/MISC.9/Add.2 <http://unfccc.int/resource/docs/2005/sbsta/eng/misc09a02.pdf>,as well as in FCCC/SBSTA/2005/INF.7 <http://unfccc.int/resource/docs/2005/sbsta/eng/inf07.pdf>.",1
240 FCCC/SBSTA/2004/INF.11 <http://unfccc.int/resource/docs/2004/sbsta/inf11.pdf>241 <http://unfccc.int/national_reports/annex_i_ghg_inventories/national_inventories_submissions/items/2761.php>.,1
An online searchable database where the most recent greenhouse gas emissions and removals data fromParties is also available at <http://ghg.unfccc.int/index.html>.,1
"242 See FCCC/CP/2002/8 <http://unfccc.int/resource/docs/cop8/08.pdf>, paragraphs 42-43.",1
189,1
18,1
UNFCCC Handbook,1
"The SBI has regularly considered these compilations, and has often expressedconcern over the increase in emissions in Annex I Parties that the data indicate.It  has  also  reaffirmed  the  need  for  further  action  to  reverse  this  trend.A compilation of inventory data for the period of 1990–2003 was prepared forSBI 23 in 2005243.",1
The annual GHG inventory submissions constitute input to a technical reviewprocess. This has three stages:,1
an initial check;a synthesis and assessment; andindividual reviews of inventories.,1
"A first technical review process was established by COP 5 in 1999, for a two-year trial period covering the inventories submitted in 2000 and 2001 (decision6/CP.5). While  this  period  included  annual  initial  checks  and  an  annualsynthesis  and  assessment  of GHG  inventories  from  all  Annex  I  Parties,individual reviews were only conducted for a limited number of Annex I Partieson a voluntary basis. The trial period was extended at COP 7 in 2001 to includeinventories  submitted  in  2002  (decision  34/CP.7). Since  2003, all  Annex  IParties’inventories  have  been  subject  to  an  individual  technical  review,following  guidelines244 adopted  at  COP  8  (decision  19/CP.8). The  guidelinesbuild  upon  the  earlier  ones  for  the  trial  period245, taking  into  account  theexperience  gathered  since  then. Decision  19/CP.8  stipulated  that  individualreviews  should  be  conducted  until  the  end  ofthe  year  2006, subject  toavailability of resources, and that a report assessing the implementation of theguidelines should be prepared for the SBSTA at its first session in 2006.",1
"According  to  the  guidelines, the  technical  review  of GHG  inventories  has  afour-fold purpose:",1
"to ensure that the COP has adequate and reliable information on annualinventories and emission trends;to provide the COP with an objective, consistent, transparent, thoroughand comprehensive technical assessment of the annual inventoryinformation submitted by Annex I Parties, and a technical assessment ofthe implementation of their commitments under Article 4.1(a) and Article12.1(a) of the Convention;to examine, in a facilitative and open manner, the reported inventoryinformation for consistency with UNFCCC reporting guidelines, as well asthe IPCC Guidelines and good practice guidance; andto assist Annex I Parties in improving the quality of their GHG inventories.",1
"In the following section, the three stages of the inventory review process aredescribed in further detail.",1
"243 FCCC/SBI/2005/17 <http://unfccc.int/resource/docs/2005/sbi/eng/17.pdf>.244 FCCC/CP/2002/8 <http://unfccc.int/resource/docs/cop8/08.pdf>, pp. 83-92.245 FCCC/CP/1999/7 <http://unfccc.int/resource/docs/cop5/07.pdf>, pp. 109-114.",1
190,1
Communicating information on implementation,1
18,1
"The initial check of annual inventories is prepared by the secretariat. The resultis a status report246, the main purpose of which is to provide a brief check ofthe completeness of the submission, based chiefly on the CRF.",1
"The  secretariat  also  carries  out  the  synthesis  and  assessment of annualinventories The result is a synthesis and assessment report in two parts. Part Icompares  inventory  data  (emission  estimates, activity  data, implied  emissionfactors and other information) across Parties in tabular form. Part II highlightspreliminary issues for further consideration during the individual review. OnlyPart I is published on the secretariat’s web site247; Part II is sent to the Party forcomments  and  subsequently  made  available  to  the  team  carrying  out  theindividual review (see below).",1
"Individual  reviews of GHG  inventories  are  carried  out  by  expert  teams,coordinated  by  the  secretariat. Each  inventory  submission  is  assigned  to  asingle  team  whose  members  are  selected  by  the  secretariat  from  expertsnominated by Parties and, as appropriate, by intergovernmental organizations.Each  team  comprises  experts  on  different  sectors  ofinventories  (such  asenergy, industrial processes, agriculture, LULUCF and waste) and one or twogeneralists. According  to  decision  12/CP.9, experts  must  train  and  pass  anexamination  before  they  can  be  invited  to  participate  (see  below). Two  leadreviewers, one from an Annex I Party and one from a non-Annex I Party, guidethe work of the team. Recognizing the special role of lead reviewers, COP 9asked  the  secretariat  to  organize  meetings  for  them  to  promote  a  commonapproach to  makerecommendations  to  the  secretariat  on  ways  to  further  improve  theeffectiveness  and  efficiency  ofthe  inventory  reviews. Three  meetings  ofinventory lead reviewers have already taken place248. The result of the reviewis an individual report for each Party249.",1
to  methodological  and  procedural ,1
issues  and ,1
"The individual reviews are carried out using three different approaches. Mostof them are centralized reviews, with teams meeting for five or six days at thesecretariat. Some are desk reviews, where experts work from their own offices.The third sort are in-country reviews, where teams visit the countries they arereviewing. Decision 19/CP.8 mandated the secretariat to coordinate eight in-country reviews per year, which means that for each Annex I country an in-country review takes place every five years. The same decision stipulated thatdesk reviews would be carried out only within the two years following an in-country review. The review process for GHG inventories submitted in 2005 forinstance, was organized as follows:",1
246 Status report for 2006 <http://unfccc.int/national_reports/annex_i_ghg_inventories/inventory_review_,1
reports/items/3724.php>.,1
"247 For the synthesis and assessment report on inventories submitted in 2005, see FCCC/WEB/SAI/2005.",1
<http://unfccc.int/resource/webdocs/sai/2005.pdf>.,1
248 Conclusions of the meetings are available through <http://unfccc.int/national_reports/annex_i_ghg_,1
inventories/review_process/items/2762.php>.,1
249 See <http://unfccc.int/national_reports/annex_i_ghg_inventories/inventory_review_reports/items/,1
3723.php>.,1
191,1
18,1
UNFCCC Handbook,1
"the inventories of 28 Annex I Parties were subject to a centralized reviewby three expert review teams, each reviewing five to six inventories; andnine national inventories were subject to an in-country review, with anindividual expert review team set up for each country.",1
"COP 9, by decision 12/CP.9, introduced several provisions that further refinedand formalized the review process:",1
"the secretariat was asked, subject to the availability of resources, todevelop and implement a training programme for members of reviewteams, including examination procedures250;the COP adopted a code of practice for the treatment of confidentialinformation251 in the technical review of GHG inventories. In accordancewith this decision, the secretariat developed procedures to implement thecode of practice252 during the inventory review in 2004 and beyond. Theycover submission, processing and handling by the secretariat of anyinformation designated as confidential by an Annex I Party, and the grantingof access by expert reviewers to the information. Decision 18/CP.10 furtherclarifies access to confidential information by expert review teams;as of 2004, all members of expert review teams must sign an agreementfor expert review services253. The agreement specifies theresponsibilities, expected time commitment, and appropriate conduct formembers, particularly for the protection of confidential information.",1
Relevant COP decisions:Decision 4/CP.1: Methodological issuesDecision 9/CP.2:,1
"Communications from Parties included in Annex I to theConvention: guidelines, schedule and process forconsiderationAnnex: Revised guidelines for the preparation of nationalcommunications by Parties included in Annex I to theConvention",1
Decision 2/CP.3: Methodological issues related to the Kyoto ProtocolDecision 3/CP.5:,1
"Guidelines for the preparation of nationalcommunications by Parties included in Annex I to theConvention, Part I: UNFCCC reporting guidelines onannual inventoriesGuidelines for the technical review of greenhouse gasinventories from Parties included in Annex I to theConvention",1
Decision 6/CP.5:,1
250 Detailed information on the courses can be found at <http://unfccc.int/national_reports/annex_i_ghg_,1
inventories/inventory_review_training/items/2763.php>.,1
251 Code of practice for the treatment of confidential information in the technical review of greenhouse gas,1
inventories from Parties included in Annex I to the Convention available at <http://unfccc.int/files/national_reports/annex_i_ghg_inventories/application/pdf/ext_cp0306a1.pdf>.,1
252 The UNFCCC confidentiality procedures are available at <http://unfccc.int/files/national_reports/annex,1
_i_ghg_inventories/application/pdf/impl_proc.pdf>.,1
253 The text of the agreement is available at <http://unfccc.int/files/national_reports/annex_i_ghg_,1
inventories/application/pdf/agr_exprev.pdf>.,1
192,1
Communicating information on implementation,1
18,1
Decision 9/CP.4:Decision 11/CP.7:Decision 34/CP.7: Revision of the guidelines for the preparation of national,1
"Land use, land use change and forestryLand use, land use change and forestry",1
"communications by Parties included in Annex I to theConvention, Part I: UNFCCC reporting guidelines onannual inventories, and the guidelines for the technicalreview of greenhouse gas inventories from Partiesincluded in Annex I to the ConventionGuidelines for the preparation of national communicationsby Parties included in Annex I to the Convention, part I:UNFCCC reporting guidelines on annual inventories",1
Decision 18/CP.8:,1
Decision 19/CP.8: UNFCCC guidelines for the technical review of,1
Decision 12/CP.9:,1
greenhouse gas inventories from Parties included inAnnex I to the ConventionIssues relating to the technical review of greenhouse gasinventories from Annex I PartiesAnnex I: Training programme for members of expertreview teams for the technical reviews of greenhousegas inventories of Parties included in Annex I to theConventionAnnex II: Code of practice for the treatment ofconfidential information in the technical review ofgreenhouse gas inventories from Parties included inAnnex I to the ConventionAnnex III: Elements for the inclusion in the agreementfor expert review services,1
"Decision 13/CP.9: Good practice guidance for land use, land-use change",1
"and forestry in the preparation of national GHGinventories under the ConventionAnnex I: Table of the common reporting format for theland use, land-use change and forestry categories forreporting under the ConventionAnnex II: Technical modifications to reporting guidelineson annual inventories adopted in decision 18/CP.8 forAnnex I PartiesIssues relating to the technical review of greenhouse gasinventories of Parties included in Annex I to theConvention and the implementation of Article 8 of theKyoto Protocol",1
Decision 18/CP.10:,1
"Decision 14/CP.11: Tables of the common reporting format for land use, land-",1
use change and forestry,1
"18.D. National communications from non-Annex I PartiesNational  communications  from  non-Annex  I  Parties  follow  timetables  andguidelines  different  from  those  of Annex  I  Parties. Article  12.5, which  sets  theinitial  timetable  for  national  communications, stipulates  that  each  non-Annex  IParty “shall make its initial communication within three years of the entry intoforce of the Convention for that Party, or of the availability of financial resourcesin accordance with Article 4, paragraph 3”. Least developed country Parties are",1
193,1
18,1
UNFCCC Handbook,1
"excepted: they “may make their initial communication at their discretion”. As ofJune  2006, 132  of 148  non-Annex  I  Parties  had  submitted  their  first  nationalcommunication  and  three  had  submitted  the  second  communication. COP  11decided that non-Annex I Parties should make all efforts to submit their secondand third national communications within four years of the initial disbursement offinancial  resources  (decision  8/CP.11). Furthermore, Parties  might  availthemselves, if necessary, of an extension of up to one year for submission. ThoseParties that had not prepared project proposals for the financing of second andthird  national  communications  were  invited  to  do  so  to  avoid  a  break  in  thecontinuity of financing. Parties that had submitted their communications shouldapply  for  the  financing  of their  subsequent  national  communications  betweenthree to five years after the initial disbursement, except for those that had receivedthis initial disbursement more than five years previously; they had to apply before2006. The same decision also stated that, as in the case of initial communications,LDCs might submit their second at their discretion.",1
18.D.1. Relevant provisions of the ConventionThe  provisions  that  specifically  refer  to  national  communications  from  non-Annex I Parties are mostly related to providing financial and technical supportto them. Article 4.3 requires Annex II Parties to “provide new and additionalfinancial resources to meet the agreed full costs incurred by developing countryParties in complying with their obligations” under Article 12.1.,1
Article  4.7  states  that  “the  extent  to  which  developing  country  Parties  willeffectively implement their commitments under the Convention [which includessubmitting  national  communications]  will  depend  on the  effectiveimplementation by developed country Parties of their commitments under theConvention related to financial resources and transfer of technology and willtake  fully  into  account  that  economic  and  social  development  and  povertyeradication  are  the  first  and  overriding  priorities  of the  developing  countryParties”. This  Article  is  recalled  in  the  current  guidelines  for  nationalcommunications from non-Annex I Parties254.,1
"Furthermore, Article 12.7 states that, from its first session, “the Conference ofthe  Parties  shall  arrange  for  the  provision  to  developing  country  Parties  oftechnical and financial support, on request, in compiling and communicatinginformation … Such support may be provided by other Parties, by competentinternational organizations and by the secretariat, as appropriate”.",1
"As a specific element of non-Annex I Parties’ national communications, Article12.4  provides  that  developing  country  Parties  “may, on  a  voluntary  basis,propose  projects  for  financing,including  specific  technologies, materials,equipment, techniques or practices that would be needed to implement suchprojects, along  with, if possible, an  estimate  of all  incremental  costs, of thereductions of emissions and increments of removals of greenhouse gases, aswell as an estimate of the consequent benefits”.",1
"254 Annex to decision 17/CP.8, paragraph 27.",1
194,1
Communicating information on implementation,1
18,1
The following subsections address:,1
the guidelines for preparing national communications by non-Annex IParties (section 18.D.2);the compilation and synthesis of these communications (section 18.D.3); andthe financial and technical support provided to non-Annex I Parties toenable them to implement their commitments related to nationalcommunications (section 18.D.4).,1
"18.D.2. GuidelinesThe first guidelines for preparing national communications from non-Annex IParties were adopted at COP 2 in 1996 (decision 10/CP.2). At COP 8 in 2002,Parties  adopted  new  guidelines255. The  preparation  of second  nationalcommunications will be based on these, as will the preparation of third, and,where  appropriate,initial  national  communications. The  secretariat  hasproduced a manual256 to facilitate the use of the new guidelines, available inthree United Nations languages (English, French and Spanish). It also containsmany references for further information. COP 8 also invited Parties that mightwish  to  do  so  to  use  elements  from  the  guidelines  for  preparing  nationalcommunications from Annex I Parties.",1
"Each Party is obliged to submit its national communication in both hard copyand  electronic  format, using  one  of the  six  official  languages  of the  UnitedNations. The communication must contain an executive summary, translatedinto English, which has to be made publicly available. The secretariat puts themon its web site, <unfccc.int>.",1
"In  line  with  Article  12.1  of the  Convention, the  guidelines  provide  that  thefollowing main elements are to be included in the national communication:",1
a national GHG inventory;a general description of steps taken or envisaged to implement theConvention; andany other information the Party considers relevant to the achievement ofthe objective of the Convention and suitable for inclusion in itscommunication.,1
"In addition, the guidelines stipulate that Parties should also provide information on:",1
"national circumstances; andconstraints and gaps, and related financial, technical and capacity needs.",1
18.D.3. Procedure for compiling and synthesizing the informationNational  communications  from  non-Annex  I  Parties  are  collected  andsynthesized by the secretariat but are not subject to in-depth review. Since 1999,1
255 Decision 17/CP.8 and Annex.256 The manual is available on the UNFCCC web site at <http://unfccc.int/national_reports/non-,1
annex_i_natcom/guidelines_and_user_manual/items/2607.php>.,1
195,1
18,1
UNFCCC Handbook,1
Box 18.9: Content of national communications – non-Annex IParties,1
"National GHG inventory: according to the initial guidelines (decision 10/CP.2),Parties had to estimate GHG emissions and removals for the year 1994, oralternatively provide data for 1990. According to the new guidelines (decision17/CP.8), Parties are to estimate inventories for the year 2000. Least developedcountry Parties can estimate their inventories for years at their discretion. In preparingtheir national inventories, Parties should use the revised 1996 IPCC Guidelines, whichare also used by Annex I Parties (see section 18.C). Parties are also encouraged toapply the IPCC good practice guidance (see section 18.C). They are alsoencouraged to describe procedures and arrangements used to collect and archivedata for national GHG inventories. They should also document efforts to make this acontinuous process, including information on the role of the institutions involved.Parties are further encouraged to provide information on methodologies used inestimating GHG emissions and removals.The inventories are to cover, as appropriate and to the extent possible, direct GHGsi.e. carbon dioxide (CO2), methane (CH4) and nitrous oxide (N2O). Parties are alsoencouraged to provide information on hydrofluorocarbons (HFCs), perfluorocarbons(PFCs) and sulphur hexafluoride (SF6), and on indirect GHGs (see Box 18.7) such ascarbon monoxide (CO), nitrogen oxides (NOx) and non-methane volatile organiccompounds (NMVOCs). Other gases not controlled by the Montreal protocol, such assulphur oxides (SOx), may be included at the discretion of Parties.Parties should, to the extent possible, report emissions from international aviationand marine bunker fuels (see Box 18.6) separately in their inventories. Emissionestimates from these sources should not be included in the national totals.General description of steps taken or envisaged to implement theConvention: Parties are to detail programmes containing measures to facilitateadequate adaptation to climate change and measures to mitigate climate change.This refers to the implementation of Article 4.1(b) which requires all Parties toformulate, implement, publish and regularly update such programmes nationallyand, where appropriate, regionally.In reporting on their steps related to adaptation programmes, Parties shouldprovide information on their vulnerability to the adverse effects of climate change, andon adaptation measures being taken to meet their specific needs and concernsarising from these adverse effects. The section on adaptation programmes mayinclude information on national adaptation programmes of action (NAPAs) for LDCs(see chapter 12).Parties may use appropriate methodologies and guidelines257 that they considerbetter able to reflect their national situation for assessing their vulnerability andadaptation to climate change, provided that these methodologies and guidelines areconsistent, transparent and well documented. Parties are also encouraged to use ",1
"257 Such as the IPCC Technical Guidelines for Assessing Climate Change Impacts and Adaptations (Carter, T.R.,M.L. Parry, H. Harasawa, S. Nishioka, 1994), the UNEP Handbook on Methods for Climate Change ImpactAssessment and Adaptation Strategies (Feenstra, J.F., I. Burton, J.B. Smith, R.S.J. Tol, 1998), and theInternational Handbook on Vulnerability and Adaptation Assessments (Benioff, R., S. Guill, J. Lee, 1996). Seefootnote 4.",1
196,1
Communicating information on implementation,1
18,1
"appropriate methodologies to evaluate adaptation strategies and measures258, whichthey consider better able to reflect their national situation.With respect to mitigation (see also chapter 11.C), Parties are encouraged to usewhatever methods are available and appropriate to formulate and prioritize suchprogrammes; this should be done within the framework of sustainable developmentobjectives, which should include social, economic and environmental factors. Inassessing these programmes for various sectors of the economy, non-Annex IParties may use the appropriate technical resources259.Other information considered relevant to the achievement of the objective ofthe Convention: Parties are encouraged to detail: steps taken to integrate climate change into relevant social, economic and",1
"environmental policies and actions, according to Article 4.1(f) of theConvention;",1
 transfer of technologies (referring to Article 4.5 and decision 4/CP.7; see,1
chapter 14);,1
" research and systematic observation (see chapter 15), including participationin and contribution to activities and programmes, such as the GCOS, the GTOSand the GOOS (decision 5/CP.5 invites non-Annex I Parties to use the guidelinesfor reporting on global climate observing systems adopted by this decision; seechapter 15.B); Parties are also encouraged to provide information on researchrelated to mitigation programmes, adaptation programmes, and the preparationof national inventories;",1
" education, training and public awareness (see chapter 16); capacity-building (see chapter 17), in particular on the implementation ofactivities within the Framework for capacity-building in developing countries(annex to decision 2/CP.7);",1
" information sharing among and within countries and regions.National circumstances: Parties should provide a description of their nationaland regional development priorities, objectives and circumstances, in the light ofwhich they will address climate change and its adverse effects. This may includefeatures of their geography, climate and economy which may affect their abilityto deal with mitigating and adapting to climate change, as well as informationon their specific needs and concerns arising from adverse effects of climatechange or the impact of the implementation of response measures (in the senseof Article 4.8 and 4.9 and/or Article 4.10 of the Convention).Constraints and gaps, and related financial, technical and capacity needs:Parties should describe any constraints and gaps they have encountered inimplementing the Convention, as well as activities to fill them. They should alsoprovide information on financial resources and technical support they haveprovided or received in preparing national communications and in other actionsrelated to climate change. They are also encouraged to provide a list of projectsproposed for financing, according to Article 12.4 of the Convention.",1
"258 Such as those contained in the Compendium of Decision Tools to Evaluate Strategies for Adaptation to ClimateChange which is available from the UNFCCC web site, <http://unfccc.int/adaptation/methodologies_for/vulnerability_and_adaptation/items/2674.php> see footnote 5.",1
"259 Such as Technologies, Policies and Measures for Mitigating Climate Change (IPCC Technical Paper I)",1
<http://www.gcrio.org/ipcc/techrepI/index.html>; Greenhouse Gas Mitigation Assessment: A Guidebook by theU.S. Country Studies Program; Climate Change 2001: Mitigation (Contribution of Working Group III to theThird Assessment Report of the IPCC). <http://unfccc.int/resource/cd_roms/na1/mitigation/ index.htmand <www.ipcc.ch>.,1
197,1
18,1
UNFCCC Handbook,1
"the  secretariat  has  prepared  six  compilation  and  synthesis  reports, to  takeaccount of new initial communications submitted by Parties. The reports areconsidered by the SBI and the COP.",1
"As  requested  by  COP  9  (decision  2/CP.9),the  secretariat  compiled  asynthesis of information from all initial national communications submittedup to 1 April 2005260 for SBI 23 and COP 11. The SBI noted that non-AnnexI Parties were continuing to fulfil their commitments under Articles 4.1 and12.1 of the Convention.",1
18.D.4. Support for the preparation of national communicationsThis section describes the support that is provided to non-Annex I Parties by:,1
the secretariat (18.D.4.a);the GEF and other organizations (18.D.4.b); andthe Consultative Group of Experts (CGE) (18.D.4.c).,1
"18.D.4.a. Support by the secretariatArticle  8.2(c)  of the  Convention  and  subsequent  COP  decisions  assigned  animportant role to the secretariat in facilitating financial and technical assistanceto  non-Annex  I  Parties  in  preparing  their  national  communications. Thisassistance  includes  facilitating  the  work  ofthe  CGE  (decision  3/CP.8),organizing  workshops261 and  side-events, collaborating  with  bilateral  andmultilateral  support  programmes, disseminating  information  through  regionalworkshops and expert group meetings and promoting information exchange262and  capacity-building. In  1996, COP  2, by  decision  10/CP.2, asked  thesecretariat  to  provide  a  report  on  these  activities  to  the  subsidiary  bodies  ateach of their sessions263. Following this decision and a request by SBI 18, thesecretariat  has  made  available  to  each  SBI  session  details  ofthe  financialsupport  provided  by  the  GEF  for  preparing  initial  and  subsequent  nationalcommunications264. Following  decision  2/CP.9  the  secretariat  has  alsoprepared  a  document  on  possible  ways  of facilitating  the  implementation  ofprojects  proposed  for  funding  by  non-Annex  I  Parties,in  accordance  with",1
"260 FCCC/SBI/2005/18 <http://unfccc.int/resource/docs/2005/sbi/eng/18.pdf>,",1
"FCCC/SBI/2005/18/Add.1 <http://unfccc.int/resource/docs/2005/sbi/eng/18a01.pdf>,FCCC/SBI/2005/18/Add.2 <http://unfccc.int/resource/docs/2005/sbi/eng/18a02.pdf>,FCCC/SBI/2005/18/Add.3 <http://unfccc.int/resource/docs/2005/sbi/eng/18a03.pdf>,FCCC/SBI/2005/18/Add.4 <http://unfccc.int/resource/docs/2005/sbi/eng/18a04.pdf>,FCCC/SBI/2005/18/Add.5 <http://unfccc.int/resource/docs/2005/sbi/eng/18a05.pdf>, andFCCC/SBI/2005/18/Add.6 <http://unfccc.int/resource/docs/2005/sbi/eng/18a06.pdf>.261 For information on the latest workshops on the use of guidelines and preparation of national",1
"communications for non-Annex I Parties, see <http://unfccc.int/meetings/workshops/other_meetings/items/2945.php> and <http://unfccc.int/meetings/workshops/other_meetings/items/1071.php>.",1
"262 See for example, links to selected training material at http://unfccc.int/national_reports/non-",1
annex_i_natcom/training_material/methodological_documents/items/349.php. See also the secretariat’snewsletter focusing on efforts to support non-Annex I Parties in the implementation of the Conventionavailable at <http://unfccc.int/national_reports/non-annex_i_natcom/nai_newsletter/items/354.php>.,1
263 The latest report on secretariat’s activities is contained in FCCC/SBI/2004/INF.2,1
<http://unfccc.int/resource/docs/2004/sbi/inf02.pdf>.,1
264 The latest information is available in FCCC/SBI/2006/INF.01 <http://unfccc.int/resource/docs/2006/,1
sbi/eng/inf01.pdf>.,1
198,1
Communicating information on implementation,1
18,1
"Article  12.4, on  a  voluntary  basis265. SBI  23  invited  bilateral  and  multilateralassistance  programmes  to  support  non-Annex  I  Parties  in  formulating  anddeveloping project proposals identified in national communications, as well asin subsequently implementing them.",1
"18.D.4.b. Support by the GEF and other organizationsIn accordance with guidance of the COP, the GEF, as an operating entity of thefinancial mechanism of the Convention, provides to non-Annex I Parties (seechapters 4 and 13). Many bilateral agencies have also provided financial andtechnical  assistance  to  non-Annex  I  Parties  in  preparing  their  nationalcommunications.",1
"Financial support for national communications is provided by the GEF under itsprogramme category of enabling activities (see chapter 13). In response to theguidance  provided  by  COP  8  (decisions  6/CP.8  and  17/CP.8), the  GEF  hasprepared  operational  procedures  for  the  expedited  financing  of nationalcommunications from non-Annex I Parties on the basis of the guidelines fornational  communications  adopted  at  COP  80266. Expedited  financing  underthese  procedures  is  available  up  to  US$405,000  per  country; an  additionalUS$15,000  per  country  can  be  provided  for  stocktaking  and  stakeholderconsultations (“self-assessment”) in preparing the project proposals related tothe  national  communications. Proposals  that  exceed  US$405,000  requireapproval by the GEF Council and are treated as full-sized projects (see chapter13). For its last reporting period, July 2004–August 2005, the GEF disbursedUS$12.07  million  for  the  preparation  ofsecond  and  other  nationalcommunications267.",1
Decision  4/CP.9  asked  the  GEF  to  monitor  the  performance  ofthe  globalproject to support the preparation of national communications. It also called onthe  GEF  to  provide  timely  funding  for  the  preparation  of nationalcommunications  by  non-Annex  I  Parties  whose  project  activities  were  notcovered by the project.,1
"In  response, and  in  order  to  streamline  the  approval  process  for  individualprojects under the expedited procedures, the GEF, with the UNDP and UNEP,has launched an umbrella project, the National Communications Programmefor Climate Change. Implementation started in 2004 and is scheduled to lastsix  years  (i.e. until  2009). Under  this  programme, expedited  financing  fornational  communications  of up  to  130  countries  is  foreseen. Most  countrieshave  already  requested  GEF  funds  for  the  self-assessment  exerciserecommended  as  a  first  step  in  preparing  project  proposals  for  nationalcommunications. Since  April  2004, UNDP  and  UNEP  have  approved  110country requests for assistance to conduct stocktaking.",1
265 FCCC/SBI/2004/INF.16 <http://unfccc.int/resource/docs/2004/sbi/inf16.pdf>.266 Operational Procedures for the Expedited Financing of National Communications from Non-Annex I Parties.,1
"GEF/C.22/Inf.16, 4 November 2003 <http://thegef.org/Documents/C.22.Inf.16_Expediting_Financing_of_National_CommunicationsFINAL.doc>.",1
267 FCCC/CP/2005/3 <http://unfccc.int/resource/docs/2005/cop11/eng/03.pdf>,1
199,1
18,1
UNFCCC Handbook,1
"The GEF, in its last report to the COP268, noted that non-Annex I Parties thathad  not  yet  received  financing  to  strengthen  their  capacity  to  identify  andassess technology needs might also request and receive additional funding forthis purpose within the context of their second national communications. Thethe  Nationaltechnical  assistance  component  ofCommunications Support Programme (NCSP)269, began its phase II activitiesin July 2005. Phase I had successfully assisted around 130 non-Annex I Partiesin  preparing  their  initial  national  communications  through  workshops, web-based training and assistance, distillation and dissemination of best practices,strategic  development  oftools  and  methods, and  technical  feedback  onnational communications. Phase II will focus on sharing best practices, lessonslearned, current  knowledge, network  support, targeted  training  activities  andthe development of methodologies and tools.",1
"the  programme,",1
"At  SBI  21, Parties  invited  the  GEF  to  continue  providing  support  for  thepreparation of initial and subsequent national communications to those non-Annex I Parties that had yet to submit their initial national communication.",1
"18.D.4.c. Support by the CGECOP  5  (1999)  established  a  Consultative  Group  of Experts  on  NationalCommunications  from  Parties  not  included  in  Annex  I  to  the  Convention(CGE) to  improve  the  process  of preparing  national  communications  by  non-Annex I Parties (decision 8/CP.5; see chapter 2). The group comprises 24 experts,including five experts from each of the United Nations regions of Africa, Asia andthe  Pacific, and  Latin  America  and  the  Caribbean; six  experts  from  Annex  IParties; and three from international organizations with relevant experience270.",1
"The CGE met five times under the terms of reference defined by COP 5. In2000/2001, it held four workshops – three regional workshops for Africa, Asia,and  Latin  America  and  the  Caribbean, respectively, and  one  interregionalworkshop. These workshops were designed to exchange regional experiencesin  preparing  national  communications  and  to  draw  up  recommendations  foraddressing specific needs and concerns of non-Annex I Parties. Two furtherworkshops were organized in 2002, following decision 31/CP.7. This decisioncovered the issues to be added to the mandate of the CGE: identify and assesstechnical  problems  and  constraints  connected  with  preparing  initialcommunications not yet completed and provide input to the revised guidelinesfor preparing national communications.",1
